시간대,입찰가 (Bid),광고비 (Ad Spend),노출 수 (Impressions),클릭 수 (Clicks),전환 수 (Conversions),CVR (Conversion Rate),CR (Click Through Rate),CPR (Cost Per Conversion),CTR (Click Through Rate)
2025-04-18 18:00:00,2603,2456.2028297614215,9330,892,126,0.1412556053811659,0.09560557341907824,19.493673252074775,0.09560557341907824
2025-04-18 19:00:00,3848,3959.633687515276,6368,609,86,0.1412151067323481,0.09563442211055276,46.04225218041019,0.09563442211055276
2025-04-18 20:00:00,1397,1375.124079314187,7581,725,102,0.1406896551724138,0.09563382139559425,13.481608620727323,0.09563382139559425
2025-04-18 21:00:00,2300,2130.847057117652,8868,848,120,0.14150943396226415,0.09562471808750564,17.75705880931377,0.09562471808750564
2025-04-18 22:00:00,1815,1960.407745348808,8537,816,115,0.1409313725490196,0.09558392878060208,17.04702387259833,0.09558392878060208
2025-04-18 23:00:00,4987,5177.724680779869,9865,943,133,0.14103923647932132,0.09559047136340598,38.930260757743376,0.09559047136340598
2025-04-19 00:00:00,2527,2619.5811210475463,9308,890,126,0.14157303370786517,0.09561667382896433,20.790326357520208,0.09561667382896433
2025-04-19 01:00:00,2919,3107.3244667572353,9558,914,129,0.14113785557986872,0.09562670014647416,24.087786564009576,0.09562670014647416
2025-04-19 02:00:00,2415,2429.3265907904047,5282,505,71,0.1405940594059406,0.09560772434683831,34.21586747592119,0.09560772434683831
2025-04-19 03:00:00,2158,2293.9774912985004,8678,830,117,0.14096385542168674,0.09564415764000922,19.60664522477351,0.09564415764000922
2025-04-19 04:00:00,2218,2217.1530582574824,6486,620,87,0.1403225806451613,0.09559050262102992,25.484517911005543,0.09559050262102992
2025-04-19 05:00:00,1400,1278.8091119763988,9082,868,123,0.14170506912442396,0.09557366218894517,10.396822048588607,0.09557366218894517
2025-04-19 06:00:00,1639,1607.9403232554764,9183,878,124,0.14123006833712984,0.0956114559512142,12.967260671415133,0.0956114559512142
2025-04-19 07:00:00,4104,4101.919184978695,5460,522,74,0.1417624521072797,0.0956043956043956,55.43134033754993,0.0956043956043956
2025-04-19 08:00:00,3735,3899.491328479325,7325,700,99,0.14142857142857143,0.09556313993174062,39.38880129777096,0.09556313993174062
2025-04-19 09:00:00,1459,1344.1996734515471,8754,837,118,0.14097968936678615,0.0956134338588074,11.391522656369043,0.0956134338588074
2025-04-19 10:00:00,1954,1813.3192449085036,7468,714,101,0.14145658263305322,0.09560792715586502,17.953655890183203,0.09560792715586502
2025-04-19 11:00:00,4954,4719.857911650378,6724,643,91,0.14152410575427682,0.0956276026174896,51.86657045769646,0.0956276026174896
2025-04-19 12:00:00,1469,1400.3972279723653,6376,609,86,0.1412151067323481,0.09551442910915935,16.283688697353085,0.09551442910915935
2025-04-19 13:00:00,4446,4652.458527165799,7743,740,104,0.14054054054054055,0.09557019243187395,44.73517814582499,0.09557019243187395
2025-04-19 14:00:00,2045,1943.0488401696934,5514,527,74,0.14041745730550284,0.09557490025389917,26.25741675904991,0.09557490025389917
2025-04-19 15:00:00,3797,3898.0746693136457,5702,545,77,0.14128440366972478,0.09558049807085234,50.62434635472267,0.09558049807085234
2025-04-19 16:00:00,2693,2689.915895684473,6653,636,90,0.14150943396226415,0.09559597174207124,29.887954396494145,0.09559597174207124
2025-04-19 17:00:00,3085,3130.22263133669,7066,675,95,0.14074074074074075,0.09552787998867818,32.94971190880727,0.09552787998867818
2025-04-19 18:00:00,3277,3498.5953036670553,5022,480,68,0.14166666666666666,0.0955794504181601,51.449930936280225,0.0955794504181601
2025-04-19 19:00:00,4436,4351.167268174295,7460,713,101,0.14165497896213183,0.09557640750670242,43.080864041329654,0.09557640750670242
2025-04-19 20:00:00,1562,1646.6327141948784,6304,603,85,0.14096185737976782,0.09565355329949239,19.372149578763274,0.09565355329949239
2025-04-19 21:00:00,3485,3430.659133506829,8300,794,112,0.14105793450881612,0.09566265060240964,30.63088512059669,0.09566265060240964
2025-04-19 22:00:00,2799,2717.1971965989874,5361,512,72,0.140625,0.09550457004290244,37.738849952763715,0.09550457004290244
2025-04-19 23:00:00,4354,4753.372546004353,8727,834,118,0.14148681055155876,0.09556548642145067,40.28281818647757,0.09556548642145067
2025-04-20 00:00:00,3074,2879.9512420334268,6284,601,85,0.14143094841930118,0.09563971992361553,33.881779318040316,0.09563971992361553
2025-04-20 01:00:00,1225,1124.632555341514,5514,527,74,0.14041745730550284,0.09557490025389917,15.197737234344784,0.09557490025389917
2025-04-20 02:00:00,4348,4583.649360845652,5448,521,73,0.1401151631477927,0.09563142437591776,62.78971727185825,0.09563142437591776
2025-04-20 03:00:00,1797,1641.8289441042605,6855,655,92,0.14045801526717558,0.09555069292487235,17.84596678374196,0.09555069292487235
2025-04-20 04:00:00,4680,4995.505935298036,9969,953,135,0.1416579223504722,0.09559634868091083,37.00374766887434,0.09559634868091083
2025-04-20 05:00:00,3331,3289.158240653196,8562,819,116,0.14163614163614163,0.0956552207428171,28.354812419424103,0.0956552207428171
2025-04-20 06:00:00,3926,4252.2613394096115,7520,719,102,0.14186369958275383,0.09561170212765957,41.68883666087854,0.09561170212765957
2025-04-20 07:00:00,1959,2045.7965749875627,8081,773,109,0.1410090556274256,0.09565647815864373,18.76877591731709,0.09565647815864373
2025-04-20 08:00:00,2504,2559.2906572375855,6428,614,87,0.14169381107491857,0.0955196017423771,29.417133991236614,0.0955196017423771
2025-04-20 09:00:00,1452,1582.4786938655752,8967,857,121,0.1411901983663944,0.09557265529162484,13.078336312938639,0.09557265529162484
2025-04-20 10:00:00,4067,3982.934600040541,5922,566,80,0.1413427561837456,0.09557581898007429,49.786682500506764,0.09557581898007429
2025-04-20 11:00:00,4900,5345.005197808841,8137,778,110,0.14138817480719795,0.0956126336487649,48.59095634371674,0.0956126336487649
2025-04-20 12:00:00,1815,1682.5054637038982,7159,684,97,0.14181286549707603,0.09554407040089398,17.345417151586577,0.09554407040089398
2025-04-20 13:00:00,1658,1652.613138744788,7547,721,102,0.14147018030513175,0.09553464952961442,16.20208959553714,0.09553464952961442
2025-04-20 14:00:00,4587,4375.9165554226,7979,763,108,0.14154652686762778,0.09562601829803233,40.517745883542595,0.09562601829803233
2025-04-20 15:00:00,1546,1558.3193872384134,7281,696,98,0.14080459770114942,0.09559126493613515,15.901218237126667,0.09559126493613515
2025-04-20 16:00:00,2215,2065.272147905972,7649,731,103,0.1409028727770178,0.09556804811086417,20.051185901999727,0.09556804811086417
2025-04-20 17:00:00,4120,4401.420440095476,5313,508,72,0.14173228346456693,0.09561453039713909,61.1308394457705,0.09561453039713909
2025-04-20 18:00:00,4583,4900.517434681723,7613,728,103,0.14148351648351648,0.09562590306055431,47.577839171667215,0.09562590306055431
2025-04-20 19:00:00,1016,1108.504018745411,8083,773,109,0.1410090556274256,0.0956328096003959,10.169761639866156,0.0956328096003959
2025-04-20 20:00:00,4243,3949.9547787535143,7256,694,98,0.14121037463976946,0.09564498346196251,40.30566100768892,0.09564498346196251
2025-04-20 21:00:00,2243,2298.3269823359788,6037,577,81,0.14038128249566725,0.0955772734802054,28.37440718933307,0.0955772734802054
2025-04-20 22:00:00,3205,3188.4861148769373,8489,812,115,0.1416256157635468,0.09565319825656732,27.725966216321194,0.09565319825656732
2025-04-20 23:00:00,3524,3414.3216543447757,7634,730,103,0.1410958904109589,0.09562483625884202,33.14875392567743,0.09562483625884202
2025-04-21 00:00:00,2069,2007.56731867734,8983,859,121,0.1408614668218859,0.09562506957586553,16.59146544361438,0.09562506957586553
2025-04-21 01:00:00,4444,4366.490907779282,6778,648,91,0.1404320987654321,0.09560342283859545,47.9834165690031,0.09560342283859545
2025-04-21 02:00:00,3565,3711.1119169282238,8895,850,120,0.1411764705882353,0.0955593029792018,30.92593264106853,0.0955593029792018
2025-04-21 03:00:00,3146,3207.8415878623236,6124,585,83,0.14188034188034188,0.09552580013063357,38.64869382966655,0.09552580013063357
2025-04-21 04:00:00,4963,4922.9798695667,5697,544,77,0.14154411764705882,0.09548885378269265,63.93480350086623,0.09548885378269265
2025-04-21 05:00:00,2768,2533.2367359806226,7179,686,97,0.141399416909621,0.09555648418999861,26.11584263897549,0.09555648418999861
2025-04-21 06:00:00,2060,1886.0393217605304,6404,612,86,0.14052287581699346,0.09556527170518427,21.930689787913142,0.09556527170518427
2025-04-21 07:00:00,3327,2995.856630522393,6043,578,82,0.14186851211072665,0.09564785702465663,36.53483695759016,0.09564785702465663
2025-04-21 08:00:00,4420,4833.446259175064,6929,662,93,0.1404833836858006,0.09554048203203926,51.97254042123725,0.09554048203203926
2025-04-21 09:00:00,3544,3193.3239065941834,6013,575,81,0.1408695652173913,0.09562614335606187,39.42375193326152,0.09562614335606187
2025-04-21 10:00:00,1301,1197.7249927127764,5226,499,70,0.1402805611222445,0.09548411787217757,17.11035703875395,0.09548411787217757
2025-04-21 11:00:00,1180,1136.244787407021,6828,653,92,0.14088820826952528,0.09563561804335091,12.350486819641533,0.09563561804335091
2025-04-21 12:00:00,1606,1704.7465968835438,9917,948,134,0.14135021097046413,0.09559342543107795,12.72198952898167,0.09559342543107795
2025-04-21 13:00:00,4170,4555.390387327275,7023,671,95,0.14157973174366617,0.0955432151502207,47.95147776133973,0.0955432151502207
2025-04-21 14:00:00,1699,1797.5466072774727,9966,953,135,0.1416579223504722,0.09562512542644994,13.315160053907205,0.09562512542644994
2025-04-21 15:00:00,1992,2067.9191966063436,7452,712,101,0.14185393258426968,0.09554482018250134,20.474447491151917,0.09554482018250134
2025-04-21 16:00:00,2139,2148.112425519525,7085,677,96,0.14180206794682423,0.09555398729710657,22.37617109916172,0.09555398729710657
2025-04-21 17:00:00,1190,1091.6358404231996,9283,888,125,0.14076576576576577,0.09565873101368093,8.733086723385597,0.09565873101368093
2025-04-21 18:00:00,3300,3602.392723382595,6080,581,82,0.14113597246127366,0.09555921052631579,43.931618577836524,0.09555921052631579
2025-04-21 19:00:00,1980,2082.32339592249,7320,700,99,0.14142857142857143,0.09562841530054644,21.033569655782728,0.09562841530054644
2025-04-21 20:00:00,3975,4085.464761340738,8190,783,111,0.1417624521072797,0.0956043956043956,36.805988840907546,0.0956043956043956
2025-04-21 21:00:00,3006,3161.7323503379566,7630,729,103,0.1412894375857339,0.09554390563564875,30.696430585805405,0.09554390563564875
2025-04-21 22:00:00,2184,2281.888334226507,7563,723,102,0.14107883817427386,0.09559698532328441,22.37145425712262,0.09559698532328441
2025-04-21 23:00:00,4327,4445.760209149822,8292,793,112,0.14123581336696092,0.09563434635793536,39.69428758169484,0.09563434635793536
2025-04-22 00:00:00,4394,4816.330891998174,9621,920,130,0.14130434782608695,0.09562415549319198,37.04869916921672,0.09562415549319198
2025-04-22 01:00:00,1127,1217.91820336816,8586,821,116,0.14129110840438489,0.09562077801071511,10.499294856622068,0.09562077801071511
2025-04-22 02:00:00,3065,3154.905595418821,9431,902,127,0.14079822616407983,0.09564203159792174,24.841776341880482,0.09564203159792174
2025-04-22 03:00:00,2816,2924.7962790925403,7947,760,107,0.14078947368421052,0.09563357241726438,27.334544664416264,0.09563357241726438
2025-04-22 04:00:00,2758,2510.660246952945,8959,857,121,0.1411901983663944,0.0956579975443688,20.749258239280536,0.0956579975443688
2025-04-22 05:00:00,3613,3735.782359883859,7813,747,105,0.14056224899598393,0.09560988096761808,35.57887961794152,0.09560988096761808
2025-04-22 06:00:00,1569,1425.9591143534294,7583,725,102,0.1406896551724138,0.09560859818013978,13.979991317190484,0.09560859818013978
2025-04-22 07:00:00,2346,2387.413354770292,5161,493,69,0.13995943204868155,0.0955241232319318,34.600193547395534,0.0955241232319318
2025-04-22 08:00:00,2895,3184.1256762486187,5593,535,75,0.14018691588785046,0.09565528338995173,42.45500901664825,0.09565528338995173
2025-04-22 09:00:00,3733,3774.6651937009988,8259,790,112,0.14177215189873418,0.0956532267829035,33.702367800901776,0.0956532267829035
2025-04-22 10:00:00,4863,4836.944160845906,9155,875,124,0.1417142857142857,0.09557618787547788,39.007614200370206,0.09557618787547788
2025-04-22 11:00:00,1625,1564.1778283643162,7962,761,107,0.14060446780551905,0.09557900025119316,14.6184843772366,0.09557900025119316
2025-04-22 12:00:00,4359,4028.1715841860396,8888,850,120,0.1411764705882353,0.09563456345634563,33.568096534883665,0.09563456345634563
2025-04-22 13:00:00,3901,4081.244668471751,8390,802,113,0.14089775561097256,0.09558998808104886,36.11720945550222,0.09558998808104886
2025-04-22 14:00:00,2686,2520.8641977264406,9501,908,128,0.14096916299559473,0.09556888748552785,19.694251544737817,0.09556888748552785
2025-04-22 15:00:00,4009,3700.533124636073,5663,541,76,0.14048059149722736,0.09553240331979516,48.69122532415886,0.09553240331979516
2025-04-22 16:00:00,4710,4636.300425466144,6132,586,83,0.1416382252559727,0.09556425309849967,55.85904127067643,0.09556425309849967
2025-04-22 17:00:00,1154,1222.1648962009597,5541,530,75,0.14150943396226415,0.0956506045840101,16.295531949346127,0.0956506045840101
2025-04-22 18:00:00,3537,3710.358661340244,7974,762,108,0.14173228346456693,0.09556057185854025,34.355172790187446,0.09556057185854025
2025-04-22 19:00:00,2409,2194.5424437366714,5867,561,79,0.1408199643493761,0.09561956707005284,27.779018275147738,0.09561956707005284
2025-04-22 20:00:00,1784,1767.9952668209005,7066,675,95,0.14074074074074075,0.09552787998867818,18.610476492851586,0.09552787998867818
2025-04-22 21:00:00,4175,4193.732871019427,5431,519,73,0.14065510597302505,0.09556251150800957,57.44839549341681,0.09556251150800957
2025-04-22 22:00:00,4464,4593.051249678735,9835,940,133,0.14148936170212767,0.09557702084392476,34.5342199223965,0.09557702084392476
2025-04-22 23:00:00,4882,5028.623400972769,9278,887,125,0.14092446448703494,0.09560250053890924,40.22898720778215,0.09560250053890924
2025-04-23 00:00:00,1245,1211.309615114869,6206,593,84,0.14165261382799327,0.09555269094424751,14.420352560891299,0.09555269094424751
2025-04-23 01:00:00,4247,4298.539208586585,7528,720,102,0.14166666666666666,0.09564293304994687,42.1425412606528,0.09564293304994687
2025-04-23 02:00:00,4110,4094.4328685198393,6169,590,83,0.14067796610169492,0.09563948776138759,49.33051648819084,0.09563948776138759
2025-04-23 03:00:00,2500,2692.4991782616407,5830,557,79,0.14183123877917414,0.09554030874785592,34.082268079261276,0.09554030874785592
2025-04-23 04:00:00,2705,2721.373436755481,6651,636,90,0.14150943396226415,0.09562471808750564,30.23748263061646,0.09562471808750564
2025-04-23 05:00:00,3806,3761.1136815227005,6136,586,83,0.1416382252559727,0.0955019556714472,45.314622668948196,0.0955019556714472
2025-04-23 06:00:00,1537,1507.638827232201,7810,747,105,0.14056224899598393,0.09564660691421255,14.358465021259057,0.09564660691421255
2025-04-23 07:00:00,2890,2931.8632449525435,5475,523,74,0.14149139579349904,0.09552511415525114,39.61977358043978,0.09552511415525114
2025-04-23 08:00:00,2841,3013.7197196955904,7810,747,105,0.14056224899598393,0.09564660691421255,28.702092568529434,0.09564660691421255
2025-04-23 09:00:00,1920,1934.7461723062227,6326,605,85,0.14049586776859505,0.09563705343028771,22.761719674190854,0.09563705343028771
2025-04-23 10:00:00,3455,3566.7037259806543,6019,575,81,0.1408695652173913,0.0955308190729357,44.0333793330945,0.0955308190729357
2025-04-23 11:00:00,1524,1596.4984377531089,6836,653,92,0.14088820826952528,0.09552369806904623,17.35324388862075,0.09552369806904623
2025-04-23 12:00:00,3875,3890.630285156017,9256,885,125,0.14124293785310735,0.09561365600691443,31.125042281248138,0.09561365600691443
2025-04-23 13:00:00,2529,2491.9840672560304,7448,712,101,0.14185393258426968,0.09559613319011816,24.67310957679238,0.09559613319011816
2025-04-23 14:00:00,3950,4247.565648511335,9293,889,126,0.14173228346456693,0.09566340256106746,33.71083848024869,0.09566340256106746
2025-04-23 15:00:00,4896,4815.221957480112,6283,601,85,0.14143094841930118,0.09565494190673245,56.649670088001315,0.09565494190673245
2025-04-23 16:00:00,1035,1027.1221700691467,5659,541,76,0.14048059149722736,0.09559992931613359,13.514765395646668,0.09559992931613359
2025-04-23 17:00:00,1684,1849.1469543335108,7010,670,95,0.1417910447761194,0.09557774607703282,19.46470478245801,0.09557774607703282
2025-04-23 18:00:00,1019,917.1484073047653,5398,516,73,0.14147286821705427,0.0955909596146721,12.563676812394046,0.0955909596146721
2025-04-23 19:00:00,3368,3156.1345518908806,6733,644,91,0.14130434782608695,0.0956482994207634,34.68279727352616,0.0956482994207634
2025-04-23 20:00:00,4847,4734.514594888182,7125,681,96,0.14096916299559473,0.09557894736842105,49.31786036341856,0.09557894736842105
2025-04-23 21:00:00,3559,3866.9174975288956,7171,686,97,0.141399416909621,0.09566308743550411,39.86512884050408,0.09566308743550411
2025-04-23 22:00:00,1399,1278.6943116681423,5074,485,68,0.1402061855670103,0.09558533701221916,18.804328112766797,0.09558533701221916
2025-04-23 23:00:00,3701,3337.9211179718145,9697,927,131,0.1413160733549083,0.09559657626069919,25.48031387764744,0.09559657626069919
2025-04-24 00:00:00,1971,1794.6679681422236,8471,810,114,0.14074074074074075,0.09562035178845472,15.742701474931785,0.09562035178845472
2025-04-24 01:00:00,2906,2666.861430248635,5836,558,79,0.14157706093189965,0.0956134338588074,33.75773962340044,0.0956134338588074
2025-04-24 02:00:00,3518,3192.6530896279255,5499,526,74,0.14068441064638784,0.09565375522822331,43.143960670647644,0.09565375522822331
2025-04-24 03:00:00,2166,2157.241270794238,5137,491,69,0.14052953156822812,0.09558107845045746,31.264366243394754,0.09558107845045746
2025-04-24 04:00:00,2115,2149.1602986571597,7097,678,96,0.1415929203539823,0.09553332393969283,22.387086444345414,0.09553332393969283
2025-04-24 05:00:00,4425,4222.942969396068,8696,831,117,0.1407942238267148,0.09556117755289788,36.09352965295785,0.09556117755289788
2025-04-24 06:00:00,1833,1795.712154965468,6885,658,93,0.1413373860182371,0.09557007988380538,19.308732849091054,0.09557007988380538
2025-04-24 07:00:00,2823,2592.473444603914,7757,742,105,0.14150943396226415,0.09565553693438185,24.690223281942036,0.09565553693438185
2025-04-24 08:00:00,3774,3650.492426097693,8920,853,121,0.141852286049238,0.09562780269058296,30.169358893369363,0.09562780269058296
2025-04-24 09:00:00,2982,2995.43044589083,6900,660,93,0.1409090909090909,0.09565217391304348,32.20892952570785,0.09565217391304348
2025-04-24 10:00:00,1853,1939.0799317426295,7610,728,103,0.14148351648351648,0.09566360052562418,18.82601875478281,0.09566360052562418
2025-04-24 11:00:00,1050,945.7027360290257,8986,859,121,0.1408614668218859,0.09559314489205431,7.815725091148972,0.09559314489205431
2025-04-24 12:00:00,4736,4705.036758064464,6449,616,87,0.14123376623376624,0.09551868506745231,54.080882276603035,0.09551868506745231
2025-04-24 13:00:00,4769,4575.381343562667,5546,530,75,0.14150943396226415,0.09556437071763434,61.005084580835565,0.09556437071763434
2025-04-24 14:00:00,1574,1685.0683094686108,9676,925,131,0.14162162162162162,0.09559735427862753,12.863116866172602,0.09559735427862753
2025-04-24 15:00:00,4261,4444.694535242622,7003,669,94,0.14050822122571002,0.09553048693417107,47.2839844174747,0.09553048693417107
2025-04-24 16:00:00,2148,2186.2810264086966,7096,678,96,0.1415929203539823,0.09554678692220969,22.773760691757257,0.09554678692220969
2025-04-24 17:00:00,3197,3054.583653858517,5703,545,77,0.14128440366972478,0.09556373838330703,39.669917582578144,0.09556373838330703
2025-04-24 18:00:00,3361,3636.8299444030754,7403,708,100,0.14124293785310735,0.09563690395785493,36.368299444030754,0.09563690395785493
2025-04-24 19:00:00,3617,3287.925829901182,6625,633,89,0.1406003159557662,0.09554716981132075,36.94298685282227,0.09554716981132075
2025-04-24 20:00:00,4413,4068.3161025941868,8331,796,112,0.1407035175879397,0.09554675309086544,36.32425091601952,0.09554675309086544
2025-04-24 21:00:00,3352,3279.348846218255,9733,931,132,0.14178302900107412,0.09565396075208055,24.84355186528981,0.09565396075208055
2025-04-24 22:00:00,2715,2511.0695936121933,7978,763,108,0.14154652686762778,0.09563800451240913,23.250644385298088,0.09563800451240913
2025-04-24 23:00:00,1681,1834.446957519479,9736,931,132,0.14178302900107412,0.09562448644207067,13.897325435753629,0.09562448644207067
2025-04-25 00:00:00,1837,1946.4812769554792,7839,749,106,0.14152202937249667,0.09554790151805077,18.363030914674333,0.09554790151805077
2025-04-25 01:00:00,4854,4620.020358175041,8384,802,113,0.14089775561097256,0.09565839694656489,40.88513591305346,0.09565839694656489
2025-04-25 02:00:00,2077,2113.785426715486,7659,732,103,0.1407103825136612,0.09557383470426949,20.522188608888214,0.09557383470426949
2025-04-25 03:00:00,4050,4440.687717214866,6861,656,93,0.14176829268292682,0.09561288441918088,47.74933029263297,0.09561288441918088
2025-04-25 04:00:00,3491,3759.247726531416,7856,751,106,0.1411451398135819,0.09559572301425662,35.4646011936926,0.09559572301425662
2025-04-25 05:00:00,3660,3733.7844627956893,5685,543,77,0.141804788213628,0.09551451187335093,48.490707309034924,0.09551451187335093
2025-04-25 06:00:00,4040,4366.208965477619,9283,888,125,0.14076576576576577,0.09565873101368093,34.92967172382095,0.09565873101368093
2025-04-25 07:00:00,3311,3634.9382472784064,6619,633,89,0.1406003159557662,0.09563378153799668,40.84200277840906,0.09563378153799668
2025-04-25 08:00:00,4124,4324.717408322661,9643,922,130,0.14099783080260303,0.09561339832002488,33.26705698709739,0.09561339832002488
2025-04-25 09:00:00,2595,2369.227946521622,6431,615,87,0.14146341463414633,0.09563053957393873,27.232505132432436,0.09563053957393873
2025-04-25 10:00:00,4051,3971.2603075519305,5875,562,79,0.14056939501779359,0.09565957446808511,50.26911781711304,0.09565957446808511
2025-04-25 11:00:00,4691,5007.9481048427415,9713,929,131,0.14101184068891282,0.09564501183980233,38.22861148734917,0.09564501183980233
2025-04-25 12:00:00,1004,949.8982945176479,7461,713,101,0.14165497896213183,0.09556359737300629,9.404933609085623,0.09556359737300629
2025-04-25 13:00:00,2126,2266.589198547566,6365,608,86,0.14144736842105263,0.0955223880597015,26.355688355204254,0.0955223880597015
2025-04-25 14:00:00,2219,2050.506342591131,6243,597,84,0.1407035175879397,0.0956271023546372,24.41078979275156,0.0956271023546372
2025-04-25 15:00:00,1773,1612.3468236446145,9998,956,135,0.1412133891213389,0.09561912382476495,11.943309804774922,0.09561912382476495
2025-04-25 16:00:00,1876,1832.510797431517,5162,493,69,0.13995943204868155,0.09550561797752809,26.55812749900749,0.09550561797752809
2025-04-25 17:00:00,1991,1806.5266574832774,6974,667,94,0.1409295352323838,0.09564095210782908,19.21836869663061,0.09564095210782908
2025-04-25 18:00:00,3931,4290.505880757491,8291,793,112,0.14123581336696092,0.0956458810758654,38.308088221049026,0.0956458810758654
2025-04-25 19:00:00,4421,4709.431076221025,5269,504,71,0.14087301587301587,0.09565382425507686,66.33001515804261,0.09565382425507686
2025-04-25 20:00:00,1046,1108.9210185475702,5631,538,76,0.1412639405204461,0.09554253240987391,14.59106603352066,0.09554253240987391
2025-04-25 21:00:00,3914,4015.5901581213893,5905,564,80,0.14184397163120568,0.09551227773073666,50.194876976517364,0.09551227773073666
2025-04-25 22:00:00,3870,3650.4347938302926,8471,810,114,0.14074074074074075,0.09562035178845472,32.0213578406166,0.09562035178845472
2025-04-25 23:00:00,3983,3997.5462080944144,8253,789,111,0.14068441064638784,0.09560159941839332,36.013929802652385,0.09560159941839332
2025-04-26 00:00:00,4891,4986.153497651359,7014,670,95,0.1417910447761194,0.09552323923581409,52.48582629106694,0.09552323923581409
2025-04-26 01:00:00,3703,3721.538329537115,6641,635,90,0.14173228346456693,0.09561812979972896,41.35042588374572,0.09561812979972896
2025-04-26 02:00:00,1268,1207.1951821125074,5204,497,70,0.14084507042253522,0.09550345887778632,17.245645458750104,0.09550345887778632
2025-04-26 03:00:00,1369,1373.174881677372,5581,533,75,0.14071294559099437,0.0955025981006988,18.30899842236496,0.0955025981006988
2025-04-26 04:00:00,1635,1632.117933464041,5840,558,79,0.14157706093189965,0.09554794520547945,20.659720676760013,0.09554794520547945
2025-04-26 05:00:00,2129,2340.339773338503,6719,642,91,0.14174454828660435,0.09554993302574788,25.718019487236297,0.09554993302574788
2025-04-26 06:00:00,2693,2907.0591093376856,7643,731,103,0.1409028727770178,0.09564307209211043,28.223874847938696,0.09564307209211043
2025-04-26 07:00:00,2682,2662.3574333428587,7297,698,99,0.14183381088825214,0.0956557489379197,26.892499326695543,0.0956557489379197
2025-04-26 08:00:00,1656,1696.7168612281114,5874,561,79,0.1408199643493761,0.09550561797752809,21.47742862314065,0.09550561797752809
2025-04-26 09:00:00,1119,1174.4736649958409,5689,544,77,0.14154411764705882,0.09562313236069608,15.252904740205725,0.09562313236069608
2025-04-26 10:00:00,1830,1659.76064864558,9000,860,122,0.14186046511627906,0.09555555555555556,13.604595480701475,0.09555555555555556
2025-04-26 11:00:00,2810,3031.9458499700463,8141,778,110,0.14138817480719795,0.09556565532489866,27.563144090636786,0.09556565532489866
2025-04-26 12:00:00,4675,5011.718573350759,6422,614,87,0.14169381107491857,0.09560884459669884,57.60596061322711,0.09560884459669884
2025-04-26 13:00:00,2081,2063.2832390934173,5671,542,76,0.14022140221402213,0.09557397284429554,27.148463672281807,0.09557397284429554
2025-04-26 14:00:00,2974,2909.26777686461,6171,590,83,0.14067796610169492,0.09560849133041646,35.051418998368796,0.09560849133041646
2025-04-26 15:00:00,2369,2261.4281518069224,8726,834,118,0.14148681055155876,0.0955764382305753,19.164645354295953,0.0955764382305753
2025-04-26 16:00:00,1740,1731.8835362589682,5943,568,80,0.14084507042253522,0.0955746256099613,21.6485442032371,0.0955746256099613
2025-04-26 17:00:00,4545,4130.838387151712,6449,616,87,0.14123376623376624,0.09551868506745231,47.48090100174381,0.09551868506745231
2025-04-26 18:00:00,1116,1194.6095966430523,8737,835,118,0.14131736526946106,0.09557056197779558,10.123810141042817,0.09557056197779558
2025-04-26 19:00:00,2853,2587.9120034196217,7539,721,102,0.14147018030513175,0.09563602599814298,25.371686308035507,0.09563602599814298
2025-04-26 20:00:00,3838,3706.779828057913,8959,857,121,0.1411901983663944,0.0956579975443688,30.63454403353647,0.0956579975443688
2025-04-26 21:00:00,2150,2335.583479977166,9991,955,135,0.14136125654450263,0.09558602742468221,17.300618370201228,0.09558602742468221
2025-04-26 22:00:00,4464,4673.9978579585395,9260,885,125,0.14124293785310735,0.09557235421166306,37.39198286366832,0.09557235421166306
2025-04-26 23:00:00,2931,2802.851381090546,7361,704,99,0.140625,0.09563917945931259,28.311630112025718,0.09563917945931259
2025-04-27 00:00:00,2012,1912.4659954098602,8652,827,117,0.1414752116082225,0.095584835876098,16.345863208631283,0.095584835876098
2025-04-27 01:00:00,2664,2400.3077640950446,8670,829,117,0.1411338962605549,0.09561707035755479,20.515450975171323,0.09561707035755479
2025-04-27 02:00:00,2081,2162.456288684066,6753,646,91,0.14086687306501547,0.09566118762031689,23.76325591960512,0.09566118762031689
2025-04-27 03:00:00,1633,1485.6327177744583,7352,703,99,0.14082503556187767,0.095620239390642,15.006391088630892,0.095620239390642
2025-04-27 04:00:00,1512,1521.8590018667908,6938,663,94,0.14177978883861236,0.09556068031132892,16.189989381561602,0.09556068031132892
2025-04-27 05:00:00,4822,5267.670430367773,5370,513,72,0.14035087719298245,0.09553072625698324,73.16208931066352,0.09553072625698324
2025-04-27 06:00:00,3849,3548.369128469919,9948,951,134,0.14090431125131442,0.09559710494571773,26.48036663037253,0.09559710494571773
2025-04-27 07:00:00,2119,2286.180594744267,9479,906,128,0.141280353200883,0.09557970250026374,17.860785896439587,0.09557970250026374
2025-04-27 08:00:00,4709,5171.871470639607,6931,663,94,0.14177978883861236,0.09565719232433992,55.01990926212348,0.09565719232433992
2025-04-27 09:00:00,2141,1953.2415906356405,5424,518,73,0.14092664092664092,0.09550147492625369,26.756734118296446,0.09550147492625369
2025-04-27 10:00:00,1559,1678.3901747170605,9724,930,131,0.14086021505376345,0.09563965446318387,12.812138738298172,0.09563965446318387
